track_id,niveau
474b7db5-06a7-48e8-a93b-f00c0615c70d,2
66ad33d2-8427-40df-9100-5d815307c8cb,3
dadebb09-b2cb-45af-9256-4cef41501905,2
b86ae4b8-3da2-417a-a3a1-f75aab6bfbaa,2
33e40064-2856-461f-9155-ca7b2ae45185,2
0cfa7356-e392-435d-8b1f-ea3953a3491e,2
dee8cfa8-662d-4621-a8a6-54e6eef4ca29,2
1eabd8d1-69fa-4d71-a446-89d8a5adfd3d,2
84fbdd30-3cbd-47c0-8634-c7115b98d950,1
acde2733-2582-4776-9923-a74d2325ab82,2
91d884bf-409d-4ad6-8956-957e1f932e84,2
e679506c-9fd9-45be-b0e3-8561ef409237,2
59005e1d-2046-4a03-a690-cf9575fdb5f4,2
ae4cba84-a049-4488-90c2-584b2a942d49,2
d44f6206-94ff-4b31-a0db-3c10398f1f39,2
277fa1ab-91b1-4e26-a428-9482d704e329,2
9d0aa53a-e6ca-4063-95e9-1e749c6531b5,2
f73daee9-c0d7-4b7f-8de8-716ab3e03ad5,2
fc9148d9-b968-4f62-95cf-47fdfbb07818,2
f81833a0-f524-4eaf-bc95-b890d4a8a2a8,1
7fffc872-4deb-41e1-85d9-1960654d6531,2
f43348df-07a1-47e1-a638-0a26c195dabf,2
79e71294-1b30-4a23-95f9-e85a4a1a0ad3,2
e1455afb-3db9-4e35-8677-64a8f73d94b9,2
66aed2a1-c336-4b55-83a1-ca0d433554aa,2
00f70ae1-3d36-4206-8571-8a7b2a0c04a4,3
09f17093-979c-45a1-9ac5-e966d91d9dc7,2
bec94990-575a-4456-bb58-48ac6ca91ec7,2
9113f3d8-51af-49bb-b4d4-98d10534ca0f,2
c627b1e8-fbe1-4906-b01d-dbd904fd09a9,2
c45eb85a-ae48-405f-9af7-75eaff756607,2
1e8c4ba2-7180-4b2f-b153-0ebdd8ba5d76,2
1aae530c-f887-46c4-8bc7-77922265b385,2
d9d727cf-5a98-4b6a-a9c8-38b77f5f4bd3,2
d584bdc6-7029-4b9d-b67a-b4064ba8ed5c,2
f933ea01-9828-4b4c-89df-1fc7585047ea,2
e4116289-7165-466b-ae6e-6bb3c7f6657e,2
e1c464e5-2fcc-4587-85dc-00f57beb80c2,2
d6e1c8ed-2fd1-475c-8e9f-31523ae16116,2
72ceaeb0-ee6c-404f-8713-af5c5172d213,2
07e0400f-f9da-4d4c-9a07-f3ff48232283,2
b73e9b58-8ad2-40ba-9bf5-6ef2f5aa3ea0,2
32eb35c2-bdaa-4187-a480-c77ca8978808,2
1e523e7b-578c-43b8-bec8-eeb250b23eec,1
d301c1ec-16b7-47a5-bf1b-27781e1a9402,1
3a8a398e-7684-4e01-b6fb-0761cd2ab10f,2
